project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Termozulia power station,Planta Termozulia,TZ-10-11,TZ-10-11,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Zulia,Venezuela,mothballed,mothballed_plus,2010,140,,MW,point,10.489,-71.633,,https://gem.wiki/Termozulia_power_station,mothballed_plus
Termozulia power station,Planta Termozulia,TZ-4-5-6,TZ-4-5-6,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Zulia,Venezuela,mothballed,mothballed_plus,2009,470,,MW,point,10.489,-71.633,,https://gem.wiki/Termozulia_power_station,mothballed_plus
Termozulia power station,Planta Termozulia,TZ-7-8,TZ-7-8,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Zulia,Venezuela,operating,operating,2012,300,,MW,point,10.489,-71.633,,https://gem.wiki/Termozulia_power_station,operating
Ternium Monterrey power station,Central turbogás Ternium Monterrey,1,1,gas_power_plant,Ternium México SA de CV,Ternium SA,Nuevo León,Mexico,operating,operating,1992,50,,MW,point,25.721,-100.3,,https:/.gem.wiki/Ternium_Monterrey_power_station,operating
Tierra Mojada power station,Central CC Tierra Mojada,1,1,gas_power_plant,Saavi Energia,Global Infrastructure Partners,Jalisco,Mexico,operating,operating,2020,874,,MW,point,20.552,-103.07,,https://gem.wiki/Tierra_Mojada_power_station,operating
Tierra Noble power station,Termoeléctrica Tierra Noble,1,1,gas_power_plant,Naturgy Energy Group SA,Naturgy Energy Group SA,Biobío,Chile,cancelled,cancelled,,600,,MW,point,-37.043,-72.406,,https://gem.wiki/Tierra_Noble_power_station,cancelled
Timbúes cogeneration power station,Central Térmica Cogeneración Timbues,1,1,gas_power_plant,Grupo Albanesi,Grupo Albanesi,Santa Fe,Argentina,operating,operating,2018,170,,MW,point,-32.587,-60.792,,https://gem.wiki/Timbúes_cogeneration_power_station,operating
Timbúes power station,Central Térmica Timbúes,1,1,gas_power_plant,AES Argentina Generación SA [6%]; other [11%]; ENARSA - Energía Argentina SA [68%]; Central Puerto SA [9%]; Pampa Energia SA [4%],Energía Argentina SA [68.8%]; other [11.2%]; Central Puerto SA [9.6%]; AES Corp [6.4%]; Pampa Energia SA [4.0%],Santa Fe,Argentina,operating,operating,2010,865,,MW,point,-32.578,-60.791,,https://gem.wiki/Timbúes_power_station,operating
Tipitapa power station,Tipitapa power station,1,1,gas_power_plant,Tipitapa Power Co Ltd,AEI,Managua,Nicaragua,operating,operating,1999,52.2,,MW,point,12.17,-86.105,,https://gem.wiki/Tipitapa_power_station,operating
Tocopilla power station,Termoeléctrica Tocopilla,16,16,gas_power_plant,ENGIE Energía Chile SA,ENGIE Energía Chile SA,Antofagasta Region,Chile,operating,operating,2001,394,,MW,point,-22.096,-70.212,,https://www.gem.wiki/Tocopilla_power_station,operating
Topolobampo II power station,Planta CC Topolobampo II (Noroeste),1,1,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,Sinaloa,Mexico,operating,operating,2019,458.5,,MW,point,25.974,-108.99,,https:/.gem.wiki/Topolobampo_II_power_station,operating
Topolobampo II power station,Planta CC Topolobampo II (Noroeste),2,2,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,Sinaloa,Mexico,operating,operating,2019,458.5,,MW,point,25.974,-108.99,,https:/.gem.wiki/Topolobampo_II_power_station,operating
Topolobampo-III power station,Planta CC Topolobampo III,1,1,gas_power_plant,Mexico Infrastructure Partners SAPI de CV,Mexico Infrastructure Partners SAPI de CV,Sinaloa,Mexico,operating,operating,2023,779,,MW,point,25.973,-109,,https://gem.wiki/Topolobampo-III_power_station,operating
Tractebel Monterrey power station,Central CC Tractebel Monterrey,1,1,gas_power_plant,Tractebel Energía De Monterrey S de RL de CV,ENGIE SA,Nuevo León,Mexico,operating,operating,2003,284,,MW,point,25.766,-100.54,,https://gem.wiki/Tractebel_Monterrey_power_station,operating
Trapén power station,Central Térmica Trapén,1,1,gas_power_plant,Enlasa Generación Chile SA,Energía Latina SA,Los Lagos,Chile,operating,operating,2009,81,,MW,point,-41.518,-73.077,,https://gem.wiki/Trapén_power_station,operating
Trinitaria power station,Central Térmica Trinitaria,1,1,gas_power_plant,Corporación Nacional de Electricidad EP,Corporación Nacional de Electricidad EP,Guayas,Ecuador,operating,operating,1997,133,,MW,point,-2.2515,-79.91,,https://gem.wiki/Trinitaria_power_station,operating
Trinity power station,Central eléctrica Trinity,1,1,gas_power_plant,Trinity Power Ltd,KKR Co Inc,Couva-Tabaquite-Talparo,Trinidad and Tobago,operating,operating,1999,75,,MW,point,10.404,-61.461,,https://gem.wiki/Trinity_power_station,operating
Trinity power station,Central eléctrica Trinity,2,2,gas_power_plant,Trinity Power Ltd,KKR Co Inc,Couva-Tabaquite-Talparo,Trinidad and Tobago,operating,operating,1999,75,,MW,point,10.404,-61.461,,https://gem.wiki/Trinity_power_station,operating
Trinity power station,Central eléctrica Trinity,3,3,gas_power_plant,Trinity Power Ltd,KKR Co Inc,Couva-Tabaquite-Talparo,Trinidad and Tobago,operating,operating,1999,75,,MW,point,10.404,-61.461,,https://gem.wiki/Trinity_power_station,operating
Tucumán power station,Complejo de Generación Tucumán,El Bracho,El Bracho,gas_power_plant,YPF Luz SA,YPF SA [75.0%]; General Electric Co [25.0%],Tucumán,Argentina,operating,operating,2020,473,,MW,point,-26.994,-65.168,,https://gem.wiki/Tucum%C3%A1n_power_station,operating
Tucumán power station,Complejo de Generación Tucumán,San Miguel de Tucumán,San Miguel de Tucumán,gas_power_plant,YPF Luz SA,YPF SA [75.0%]; General Electric Co [25.0%],Tucumán,Argentina,operating,operating,2002,382,,MW,point,-26.994,-65.168,,https://gem.wiki/Tucum%C3%A1n_power_station,operating
Tucumán power station,Complejo de Generación Tucumán,Tucumán,Tucumán,gas_power_plant,YPF Luz SA,YPF SA [75.0%]; General Electric Co [25.0%],Tucumán,Argentina,operating,operating,1999,447,,MW,point,-26.994,-65.168,,https://gem.wiki/Tucum%C3%A1n_power_station,operating
Tula power station,Central CC Tula (Francisco Pérez Ríos),1,1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,mothballed,mothballed_plus,1978,330,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,mothballed_plus
Tula power station,Central CC Tula (Francisco Pérez Ríos),2,2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,mothballed,mothballed_plus,1975,330,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,mothballed_plus
Tula power station,Central CC Tula (Francisco Pérez Ríos),3,3,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,operating,operating,1978,323,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,operating
Tula power station,Central CC Tula (Francisco Pérez Ríos),4,4,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,mothballed,mothballed_plus,1978,322,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,mothballed_plus
Tula power station,Central CC Tula (Francisco Pérez Ríos),5,5,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,mothballed,mothballed_plus,1978,300,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,mothballed_plus
Tula power station,Central CC Tula (Francisco Pérez Ríos),Norte,Norte,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,retired,retired,1995,245,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,retired
Tula power station,Central CC Tula (Francisco Pérez Ríos),RPNorte,RPNorte,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,operating,operating,2020,284,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,operating
Tula power station,Central CC Tula (Francisco Pérez Ríos),RPSur,RPSur,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,operating,operating,2020,283,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,operating
Tula power station,Central CC Tula (Francisco Pérez Ríos),Sur,Sur,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,retired,retired,1995,244,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,retired
Tula power station,Central CC Tula (Francisco Pérez Ríos),Tula II,Tula II,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,Hidalgo,Mexico,pre-construction,pre-construction,2026,403,,MW,point,20.06,-99.277,,https://gem.wiki/Tula_power_station,pre-construction
Tupã power station,Usina Termelétrica Tupã,1,1,gas_power_plant,Global Participações em Energia SA,Commandery Participações SA,Rio de Janeiro,Brazil,pre-construction,pre-construction,2024,2040,,MW,point,-22.28,-41.733,,https://gem.wiki/Tupã_power_station,pre-construction
Tuxpan II power station,Central CC Tuxpan II,1,1,gas_power_plant,Electricidad Águila de Tuxpan S de RL de CV,Kyushu Electric Power Co Inc [50.0%]; Mitsubishi Corp [50.0%],Veracruz,Mexico,operating,operating,2001,495,,MW,point,20.844,-97.241,,https://gem.wiki/Tuxpan_II_power_station,operating
Tuxpan III and IV power station,Central CC Tuxpan III y IV,1,1,gas_power_plant,Naturgy México SA de CV,Naturgy Energy Group SA,Veracruz,Mexico,operating,operating,2003,590,,MW,point,20.839,-97.256,,https:/.gem.wiki/Tuxpan_III_and_IV_power_station,operating
Tuxpan III and IV power station,Central CC Tuxpan III y IV,2,2,gas_power_plant,Naturgy México SA de CV,Naturgy Energy Group SA,Veracruz,Mexico,operating,operating,2003,590,,MW,point,20.839,-97.256,,https:/.gem.wiki/Tuxpan_III_and_IV_power_station,operating
Tuxpan V power station,Central CC Tuxpan V,1,1,gas_power_plant,Electricidad Sol de Tuxpan S de RL de CV,Kyushu Electric Power Co Inc [50.0%]; Mitsubishi Corp [50.0%],Veracruz,Mexico,operating,operating,2006,495,,MW,point,20.845,-97.244,,https://gem.wiki/Tuxpan_V_power_station,operating
U-50 power station,Usina Termelétrica U-50,1,1,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Pernambuco,Brazil,operating,operating,2015,50,,MW,point,-8.3859,-35.03,,https://gem.wiki/U-50_power_station,operating
U-50 power station,Usina Termelétrica U-50,2,2,gas_power_plant,Petróleo Brasileiro SA,Petróleo Brasileiro SA,Pernambuco,Brazil,operating,operating,2020,50,,MW,point,-8.3859,-35.03,,https://gem.wiki/U-50_power_station,operating
UTE Central Termica La Tablada power station,Central Térmica de Respaldo la Tablada,1,1,gas_power_plant,Administracion Nacional De Usinas y Trasmisiones Eléctricas,Administracion Nacional De Usinas y Trasmisiones Eléctricas,Montevideo,Uruguay,operating,operating,1992,106,,MW,point,-34.826,-56.236,,https://gem.wiki/UTE_Central_Termica_La_Tablada_power_station,operating
UTE Central Termica La Tablada power station,Central Térmica de Respaldo la Tablada,2,2,gas_power_plant,Administracion Nacional De Usinas y Trasmisiones Eléctricas,Administracion Nacional De Usinas y Trasmisiones Eléctricas,Montevideo,Uruguay,operating,operating,1992,106,,MW,point,-34.826,-56.236,,https://gem.wiki/UTE_Central_Termica_La_Tablada_power_station,operating
Union Estate power station,Central eléctrica Union Estate,CC1,CC1,gas_power_plant,Trinidad Generation Unlimited,National Investment Fund Holding Co Ltd,Siparia,Trinidad and Tobago,operating,operating,2012,360,,MW,point,10.217,-61.626,,https://gem.wiki/Union_Estate_power_station,operating
Union Estate power station,Central eléctrica Union Estate,CC2,CC2,gas_power_plant,Trinidad Generation Unlimited,National Investment Fund Holding Co Ltd,Siparia,Trinidad and Tobago,operating,operating,2012,360,,MW,point,10.217,-61.626,,https://gem.wiki/Union_Estate_power_station,operating
Uruguaiana power station,Usina Termelétrica de Uruguaiana,1,1,gas_power_plant,Âmbar Energia,J&F Investimentos SA,Rio Grande do Sul,Brazil,operating,operating,2000,640,,MW,point,-29.765,-57,,https://gem.wiki/Uruguaiana_power_station,operating
Vale Azul power station,Usina Termelétrica de Vale Azul,II,II,gas_power_plant,Vale Azul Energia Ltda,Grupo Vale Azul,Rio de Janeiro,Brazil,pre-construction,pre-construction,,620,,MW,point,-22.367,-41.874,,https://gem.wiki/Vale_Azul_power_station,pre-construction
Vale Azul power station,Usina Termelétrica de Vale Azul,III,III,gas_power_plant,Vale Azul Energia Ltda,Grupo Vale Azul,Rio de Janeiro,Brazil,pre-construction,pre-construction,,620,,MW,point,-22.367,-41.874,,https://gem.wiki/Vale_Azul_power_station,pre-construction
Valladolid III power station,Central CC Valladolid III,1,1,gas_power_plant,Compania de Generacion Valladolid S de RL de CV,Mitsui & Co Ltd [50.0%]; Chubu Electric Power Co Inc [25.0%]; Tokyo Electric Power Co [25.0%],Yucatán,Mexico,operating,operating,2006,525,,MW,point,20.693,-88.267,,https://gem.wiki/Valladolid_III_power_station,operating
Valle de México power station,Central Termoeléctrica Valle de México,I-1,I-1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,México,Mexico,operating,operating,1963,150,,MW,point,19.618,-98.975,,https://gem.wiki/Valle_de_México_power_station,operating
Valle de México power station,Central Termoeléctrica Valle de México,I-2,I-2,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,México,Mexico,operating,operating,1971,150,,MW,point,19.618,-98.975,,https://gem.wiki/Valle_de_México_power_station,operating
Valle de México power station,Central Termoeléctrica Valle de México,I-3,I-3,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,México,Mexico,mothballed,mothballed_plus,1970,150,,MW,point,19.618,-98.975,,https://gem.wiki/Valle_de_México_power_station,mothballed_plus
Valle de México power station,Central Termoeléctrica Valle de México,I-4-5-6-7,I-4-5-6-7,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,México,Mexico,operating,operating,2002,549,,MW,point,19.618,-98.975,,https://gem.wiki/Valle_de_México_power_station,operating
Valle de México power station,Central Termoeléctrica Valle de México,II,II,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,México,Mexico,operating,operating,2022,615,,MW,point,19.618,-98.975,,https://gem.wiki/Valle_de_México_power_station,operating
Valle de México power station,Central Termoeléctrica Valle de México,III,III,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,México,Mexico,announced,proposed_plus,,397,,MW,point,19.618,-98.975,,https://gem.wiki/Valle_de_México_power_station,proposed_plus
Varadero power station,Central Termoeléctrica Varadero,1,1,gas_power_plant,Energas SA,CUPET-Union Cubapetroleo [33.3%]; Sherritt International Corp [33.3%]; Unión Eléctrica de Cuba [33.3%],Matanzas,Cuba,operating,operating,2003,173,,MW,point,23.088,-81.269,,https://gem.wiki/Varadero_power_station,operating
Ventanilla power station,Central Termoeléctrica Ventanilla,TG3-TG4-TV7,TG3-TG4-TV7,gas_power_plant,Enel Generación Perú SAA,Enel Generación Perú SAA,Callao,Peru,operating,operating,2006,524,,MW,point,-11.936,-77.118,,https://gem.wiki/Ventanilla_power_station,operating
Verde Atlântico Energias power station,Usina Termelétrica Verde Atlântico Energias,1,1,gas_power_plant,Gastrading Comercializadora de Energias SA,Grupo Leros,São Paulo,Brazil,cancelled,cancelled,,1768,,MW,point,-24.286,-47,,https://gem.wiki/Verde_Atlântico_Energias_power_station,cancelled
Viana power station,Usina Termelétrica Viana,1,1,gas_power_plant,Termelétrica Viana SA,Vulcan Fundo de Investimento,Espírito Santo,Brazil,operating,operating,2009,174.6,,MW,point,-20.38,-40.437,,https://gem.wiki/Viana_power_station,operating
Victoria II power station,Central Térmica Victoria II,1,1,gas_power_plant,Intervisatrade SA,Intervisatrade SA,Guayas,Ecuador,mothballed,mothballed_plus,2003,115,,MW,point,-2.2662,-79.861,,https://gem.wiki/Victoria_II_power_station,mothballed_plus
Vila do Conde power station,Usina Termelétrica Vila do Conde,I,I,gas_power_plant,Hidrovias do Brasil Vila do Conde SA,Hidrovias do Brasil SA,Pará,Brazil,cancelled,cancelled,,1666,,MW,point,-1.5105,-48.718,,https://gem.wiki/Vila_do_Conde_power_station,cancelled
Vila do Conde power station,Usina Termelétrica Vila do Conde,II,II,gas_power_plant,Hidrovias do Brasil Vila do Conde SA,Hidrovias do Brasil SA,Pará,Brazil,cancelled,cancelled,,644,,MW,point,-1.5105,-48.718,,https://gem.wiki/Vila_do_Conde_power_station,cancelled
Villa María power station,Central Térmica Villa María,CC,CC,gas_power_plant,MSU Energy,MSU Energy Holding Ltd [75.3%]; other [24.7%],Córdoba,Argentina,operating,operating,2020,250,,MW,point,-32.427,-63.174,,https://gem.wiki/Villa_María_power_station,operating
Villa Ocampo thermal power station,Central Térmica Villa Ocampo,1,1,gas_power_plant,Industrias Juan F. Secco SA,Industrias Juan F. Secco SA,Santa Fe,Argentina,operating,operating,2017,50,,MW,point,-28.516,-59.346,,https://gem.wiki/Villa_Ocampo_thermal_power_station,operating
