project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Josefa Joaquina Sánchez Bastidas power station,Complejo Generador Josefa Joaquina Sánchez Bastidas,JJSB-5,JJSB-5,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Vargas,Venezuela,mothballed,operating,1956,68,,MW,point,10.588,-67.079,,https://gem.wiki/Josefa_Joaquina_Sánchez_Bastidas_power_station,https://gem.wiki/Josefa_Joaquina_Sánchez_Bastidas_power_station
Josefa Joaquina Sánchez Bastidas power station,Complejo Generador Josefa Joaquina Sánchez Bastidas,JJSB-6,JJSB-6,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Vargas,Venezuela,mothballed,operating,1956,68,,MW,point,10.588,-67.079,,https://gem.wiki/Josefa_Joaquina_Sánchez_Bastidas_power_station,https://gem.wiki/Josefa_Joaquina_Sánchez_Bastidas_power_station
San Nicolás power station,Central Térmica San Nicolás,3,3,gas_power_plant,AES Argentina Generación SA,AES Corp,Buenos Aires,Argentina,operating,operating,1956,75,,MW,point,-33.355,-60.173,,https://www.gem.wiki/San_Nicolás_power_station,https://www.gem.wiki/San_Nicolás_power_station
San Nicolás power station,Central Térmica San Nicolás,4,4,gas_power_plant,AES Argentina Generación SA,AES Corp,Buenos Aires,Argentina,operating,operating,1956,75,,MW,point,-33.355,-60.173,,https://www.gem.wiki/San_Nicolás_power_station,https://www.gem.wiki/San_Nicolás_power_station
San Nicolás power station,Central Térmica San Nicolás,Unit 1,Unit 1,gas_power_plant,AES Argentina Generación SA,AES Corp,Buenos Aires,Argentina,operating,operating,1956,75,,MW,point,-33.355,-60.173,,https://www.gem.wiki/San_Nicolás_power_station,https://www.gem.wiki/San_Nicolás_power_station
San Nicolás power station,Central Térmica San Nicolás,Unit 2,Unit 2,gas_power_plant,AES Argentina Generación SA,AES Corp,Buenos Aires,Argentina,operating,operating,1956,75,,MW,point,-33.355,-60.173,,https://www.gem.wiki/San_Nicolás_power_station,https://www.gem.wiki/San_Nicolás_power_station
Ogarrio,Ogarrio,,,oil_and_gas_extraction_area,Wintershall DEA (50%);PEMEX (50%),BASF SE (36.4%);LetterOne Holdings (13.7%);Petroleos Mexicanos (50%),,Mexico,operating,proposed_plus,1957,,5.01,million boe/y,point,18.015,-93.932,,https://www.gem.wiki/Ogarrio_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29,https://www.gem.wiki/Ogarrio_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29
Buracica,Buracica,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1959,,,,point,-12.209,-38.484,,https://www.gem.wiki/Buracica_Oil_and_Gas_Field_%28Bahia%2C_Brazil%29,https://www.gem.wiki/Buracica_Oil_and_Gas_Field_%28Bahia%2C_Brazil%29
Gasoducto Norte Gas Pipeline,Gasoducto Norte,,,gas_pipeline,,CGC (Compañía General de Combustibles) [28.00%]; Tecpetrol [28.00%]; Southern Cone Energy Holding Company Inc. [24.00%]; Bolsas y Mercados Argentinos SA [20.00%],,Argentina,operating,shelved,196,10.22,,bcm/y,line,nan,nan,"-22.207448,-63.661951:-23.411778,-64.334125:-24.271961,-64.821958:-25.205949,-64.94617:-26.126376,-65.170257:-26.85141,-65.138861:-28.158682,-65.105076:-29.249911,-64.894512:-30.378235,-64.374909:-31.477869,-63.966164:-32.291566,-63.286732:-32.630565,-62.232558:-32.86922,-61.07707:-34.347715,-59.015148:-34.638372,-58.944651;-32.86922,-61.07707:-31.84,-61.05:-31.6490883,-60.7885546;-31.84,-61.05:-31.89146,-60.590054",https://www.gem.wiki/Gasoducto_Norte_Gas_Pipeline,https://www.gem.wiki/Gasoducto_Norte_Gas_Pipeline
Tamaulipas Constituciones,Tamaulipas Constituciones,,,oil_and_gas_extraction_area,PEMEX (100%),Petroleos Mexicanos (100%),,Mexico,operating,operating,1960,,5.69,million boe/y,point,22.442,-97.929,,https://www.gem.wiki/Tamaulipas_Constituciones_Oil_and_Gas_Field_%28Tamaulipas%2C_Mexico%29,https://www.gem.wiki/Tamaulipas_Constituciones_Oil_and_Gas_Field_%28Tamaulipas%2C_Mexico%29
Puerto power station,Central Térmica Nuevo Puerto,Puerto Nuevo PNUETV07,Puerto Nuevo PNUETV07,gas_power_plant,Central Puerto SA,Central Puerto SA,Buenos Aires,Argentina,operating,operating,1961,145,,MW,point,-34.572,-58.384,,https://gem.wiki/Puerto_power_station,https://gem.wiki/Puerto_power_station
Brejinho (Petrobras),Brejinho (Petrobras),,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,proposed_plus,1961,,,,point,-12.354,-38.527,,https://www.gem.wiki/Brejinho_%28Petrobras%29_Oil_and_Gas_Field_%28Brazil%29,https://www.gem.wiki/Brejinho_%28Petrobras%29_Oil_and_Gas_Field_%28Brazil%29
Renca power station,Termoeléctrica Renca,1,1,gas_power_plant,Generadora Metropolitana SpA,Andes Mining & Energy SA [50.0%]; Electricité de France SA [50.0%],Metropolitana de Santiago,Chile,operating,construction_plus,1962,50,,MW,point,-33.418,-70.688,,https://gem.wiki/Renca_power_station,https://gem.wiki/Renca_power_station
Renca power station,Termoeléctrica Renca,2,2,gas_power_plant,Generadora Metropolitana SpA,Andes Mining & Energy SA [50.0%]; Electricité de France SA [50.0%],Metropolitana de Santiago,Chile,operating,operating,1962,50,,MW,point,-33.418,-70.688,,https://gem.wiki/Renca_power_station,https://gem.wiki/Renca_power_station
CTE Máximo Gómez power station,Central Termoeléctrica Máximo Gómez,4,4,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Artemisa,Cuba,retired,operating,1963,50,,MW,point,23.019,-82.749,,https://gem.wiki/CTE_Máximo_Gómez_power_station,https://gem.wiki/CTE_Máximo_Gómez_power_station
Puerto power station,Central Térmica Nuevo Puerto,Puerto Nuevo PNUETV08,Puerto Nuevo PNUETV08,gas_power_plant,Central Puerto SA,Central Puerto SA,Buenos Aires,Argentina,operating,operating,1963,194,,MW,point,-34.572,-58.384,,https://gem.wiki/Puerto_power_station,https://gem.wiki/Puerto_power_station
Valle de México power station,Central Termoeléctrica Valle de México,I-1,I-1,gas_power_plant,Comisión Federal de Electricidad EPE,Comisión Federal de Electricidad EPE,México,Mexico,operating,operating,1963,150,,MW,point,19.618,-98.975,,https://gem.wiki/Valle_de_México_power_station,https://gem.wiki/Valle_de_México_power_station
Carmópolis,Carmópolis,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1963,,,,point,-10.691,-37.023,,https://www.gem.wiki/Carm%C3%B3polis_Oil_and_Gas_Field_%28Sergipe%2C_Brazil%29,https://www.gem.wiki/Carm%C3%B3polis_Oil_and_Gas_Field_%28Sergipe%2C_Brazil%29
Nuevo Teapa-Minatitlán Oil Pipeline,Oleoducto Nuevo Teapa-Minatitlán,Line 1,Línea 1,oil_pipeline,,Pemex [100.00%],,Mexico,operating,shelved,1963,55000,,bpd,line,nan,nan,"18.076597,-94.327403:18.059427,-94.420164:18.045491,-94.43672:18.026788,-94.450266:18.018568,-94.467825:18.003676,-94.488901:17.99069,-94.509976:17.986272,-94.533927",https://www.gem.wiki/Nuevo_Teapa-Minatitl%C3%A1n_Oil_Pipeline,https://www.gem.wiki/Nuevo_Teapa-Minatitl%C3%A1n_Oil_Pipeline
Costanera power station,Central Termoeléctrica Costanera,COSTTV01,COSTTV01,gas_power_plant,Central Puerto SA,Central Puerto SA,Buenos Aires,Argentina,operating,operating,1964,123,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Costanera_power_station
Costanera power station,Central Termoeléctrica Costanera,COSTTV02,COSTTV02,gas_power_plant,Central Puerto SA,Central Puerto SA,Buenos Aires,Argentina,operating,proposed_plus,1964,116,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Costanera_power_station
Costanera power station,Central Termoeléctrica Costanera,COSTTV03,COSTTV03,gas_power_plant,Central Puerto SA,Central Puerto SA,Buenos Aires,Argentina,operating,proposed_plus,1964,112,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Costanera_power_station
Costanera power station,Central Termoeléctrica Costanera,COSTTV04,COSTTV04,gas_power_plant,Central Puerto SA,Central Puerto SA,Buenos Aires,Argentina,operating,operating,1964,120,,MW,point,-34.625,-58.339,,https://gem.wiki/Costanera_power_station,https://gem.wiki/Costanera_power_station
San Martin Pipeline,Gasoducto San Martín,,,gas_pipeline,,PEPCA SA [25.50%]; Pampa Energía SA [25.50%]; Government of Argentina [24.00%]; NYSE [12.00%]; BYMA-Bolsas y Mercados Argentinos SA [8.00%]; Other [5.00%],,Argentina,operating,operating,1965,11.24,,bcm/y,line,nan,nan,"-34.85064,-58.184817:-35.017494,-58.275934:-37.210354,-59.18164:-38.2426,-61.017527:-38.687292,-62.392252:-38.714139,-62.679277:-39.298661,-63.364005:-40.059891,-64.472154:-40.773784,-65.109658:-41.131634,-65.322437:-42.327206,-65.636607:-43.600885,-65.920822:-44.686023,-66.616695:-45.558399,-67.662218:-46.662132,-67.939772:-47.674066,-67.373986:-48.542841,-67.771976:-49.303801,-67.784489:-50.28718,-69.210233:-50.76508568620942,-69.52321748692073:-51.297441,-69.531551:-52.324664,-68.428755:-52.7404,-68.574531:-53.037715,-68.518833:-53.156399,-68.557193:-53.189724,-68.568088:-53.247572,-68.560654:-53.29854,-68.461171:-53.363194,-68.151616",https://www.gem.wiki/San_Martin_Pipeline,https://www.gem.wiki/San_Martin_Pipeline
Puerto power station,Central Térmica Nuevo Puerto,Nuevo Puerto NPUETV05,Nuevo Puerto NPUETV05,gas_power_plant,Central Puerto SA,Central Puerto SA,Buenos Aires,Argentina,operating,operating,1965,110,,MW,point,-34.572,-58.384,,https://gem.wiki/Puerto_power_station,https://gem.wiki/Puerto_power_station
Araçás,Araçás,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1965,,,,point,-12.137,-38.171,,https://www.gem.wiki/Ara%C3%A7%C3%A1s_Oil_and_Gas_Field_%28Bahia%2C_Brazil%29,https://www.gem.wiki/Ara%C3%A7%C3%A1s_Oil_and_Gas_Field_%28Bahia%2C_Brazil%29
Samaria,Samaria,,,oil_and_gas_extraction_area,,,,Mexico,operating,proposed_plus,1965,,16.38,million boe/y,point,17.997,-93.104,,https://www.gem.wiki/Samaria_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29,https://www.gem.wiki/Samaria_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29
Caranda-Santa Cruz Oil Pipeline,Oleoducto Caranda-Santa Cruz,,,oil_pipeline,,YPFB [98.55%]; Other [1.45%],,Bolivia,operating,operating,1966,30000,,bpd,line,nan,nan,"-17.537886,-63.545894:-17.552908,-63.470461:-17.574289,-63.424135:-17.58498,-63.363555:-17.588543,-63.320793:-17.592107,-63.281595:-17.599234,-63.25665:-17.64556,-63.238833:-17.702576,-63.238833:-17.745338,-63.242396:-17.784536,-63.24596:-17.816608,-63.242396:-17.830862,-63.238833:-17.845116,-63.224579:-17.879678,-63.195752",https://www.gem.wiki/Caranda-Santa_Cruz_Oil_Pipeline,https://www.gem.wiki/Caranda-Santa_Cruz_Oil_Pipeline
Cochabamba-Arica Oil Pipeline,Oleoducto Cochabamba-Arica,,,oil_pipeline,,YPFB [98.55%]; Other [1.45%],,"Bolivia, Chile",operating,proposed_plus,1966,24000,,bpd,line,nan,nan,"-17.452532,-66.122037:-17.5034,-66.1908:-17.5276,-66.2193:-17.5216,-66.2987:-17.5428,-66.3368:-17.5912,-66.3971:-17.6396,-66.4606:-17.685,-66.5272:-17.6698,-66.5875:-17.6335,-66.6669:-17.6214,-66.7494:-17.6245,-66.8288:-17.6517,-66.9145:-17.7031,-67.0192:-17.7031,-67.0859:-17.688,-67.1811:-17.6366,-67.2541:-17.573,-67.3208:-17.5004,-67.4001:-17.4671,-67.4541:-17.4217,-67.5303:-17.3611,-67.6509:-17.3278,-67.7874:-17.3035,-67.9207:-17.255,-68.0858:-17.252,-68.2159:-17.2732,-68.3968:-17.3065,-68.527:-17.3671,-68.6286:-17.4186,-68.765:-17.4519,-68.892:-17.4671,-68.9396:-17.4913,-69.0634:-17.5034,-69.1936:-17.5579,-69.3078:-17.6547,-69.4316:-17.7787,-69.5491:-17.8452,-69.5872:-17.9871,-69.6221:-18.144,-69.6475:-18.1983,-69.7046:-18.2888,-69.8665:-18.3852,-70.0855:-18.4815,-70.2791",https://www.gem.wiki/Cochabamba-Arica_Oil_Pipeline,https://www.gem.wiki/Cochabamba-Arica_Oil_Pipeline
Santa Cruz-Cochabamba Oil Pipeline,Oleoducto Santa Cruz-Cochabamba,,,oil_pipeline,,YPFB [98.55%]; Other [1.45%],,Bolivia,operating,operating,1966,35000,,bpd,line,nan,nan,"-17.452532,-66.122037:-17.5452,-66.0912:-17.5822,-66.0738:-17.6013,-66.0203:-17.6,-65.9346:-17.5822,-65.8128:-17.5554,-65.7284:-17.549,-65.6883:-17.5809,-65.6053:-17.6064,-65.5397:-17.6115,-65.4807:-17.623,-65.4111:-17.6281,-65.3736:-17.6562,-65.3161:-17.6881,-65.2732:-17.7098,-65.1916:-17.7289,-65.1568:-17.7837,-65.1032:-17.8143,-65.0617:-17.8385,-65.0309:-17.8411,-64.9546:-17.8372,-64.8542:-17.836,-64.8114:-17.8627,-64.7645:-17.9226,-64.7016:-17.9812,-64.6494:-18.0639,-64.5446:-18.0767,-64.483:-18.0792,-64.3973:-18.0894,-64.3398:-18.0945,-64.1965:-18.0996,-64.0975:-18.1238,-64.0493:-18.1288,-63.985:-18.1416,-63.9114:-18.1479,-63.8484:-18.1467,-63.7762:-18.1428,-63.6838:-18.1174,-63.6182:-18.0958,-63.5472:-18.0932,-63.4682:-18.0436,-63.4147:-17.9939,-63.3692:-17.9341,-63.3384:-17.915,-63.3022:-17.9048,-63.238:-17.879678,-63.195752",https://www.gem.wiki/Santa_Cruz-Cochabamba_Oil_Pipeline,https://www.gem.wiki/Santa_Cruz-Cochabamba_Oil_Pipeline
Antonio Maceo Thermoelectric Power Plant,Central Termoeléctrica Antonio Maceo,1,1,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Santiago de Cuba,Cuba,mothballed,operating,1967,50,,MW,point,19.995,-75.871,,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant
Antonio Maceo Thermoelectric Power Plant,Central Termoeléctrica Antonio Maceo,2,2,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Santiago de Cuba,Cuba,mothballed,operating,1967,50,,MW,point,19.995,-75.871,,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant,https://gem.wiki/Antonio_Maceo_Thermoelectric_Power_Plant
ORBEL Pipeline,Oleoduto ORBEL,,,oil_pipeline,,Petrobras [100.00%],,Brazil,operating,operating,1967,7.83,,mtpa,line,nan,nan,"-22.715917,-43.25425:-22.702492,-43.281107:-22.672728,-43.318311:-22.628083,-43.362957:-22.587158,-43.381559:-22.553673,-43.407602:-22.497867,-43.433645:-22.460662,-43.441086:-22.419737,-43.459688:-22.356489,-43.448527:-22.337887,-43.448527:-22.27836,-43.444807:-22.233715,-43.467129:-22.181628,-43.455968:-22.081176,-43.482011:-21.988165,-43.493173:-21.86911,-43.485732:-21.779819,-43.482011:-21.683088,-43.485732:-21.627281,-43.485732:-21.564033,-43.519216:-21.519388,-43.530377:-21.463581,-43.548979:-21.396613,-43.563861:-21.337085,-43.571302:-21.240354,-43.641991:-21.143622,-43.735002:-21.098976,-43.764766:-20.987363,-43.805691:-20.920395,-43.824293:-20.864588,-43.820572:-20.767856,-43.865218:-20.700888,-43.887541:-20.63764,-43.921025:-20.581834,-43.928466:-20.503704,-43.96195:-20.459059,-43.984272:-20.425575,-43.980552:-20.39209,-43.999154:-20.338784,-44.027368:-20.290829,-44.068472:-20.222323,-44.089024:-20.184644,-44.092449:-20.150391,-44.140404:-20.105861,-44.188358:-20.085309,-44.20206:-20.057907,-44.20206:-20.027079,-44.174657:-19.996251,-44.133553:-19.963584,-44.0946508",https://www.gem.wiki/ORBEL_Pipeline,https://www.gem.wiki/ORBEL_Pipeline
Santuario,Santuario,,,oil_and_gas_extraction_area,Perenco (36%);PEMEX (64%),Perenco (36%);Petroleos Mexicanos (64%),,Mexico,operating,operating,1968,,11.66,million boe/y,point,18.272,-93.485,,https://www.gem.wiki/Santuario_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29,https://www.gem.wiki/Santuario_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29
Íride,Íride,,,oil_and_gas_extraction_area,PEMEX (100%),Petroleos Mexicanos (100%),,Mexico,operating,operating,1968,,5.42,million boe/y,point,18.02,-93.037,,https://www.gem.wiki/%C3%8Dride_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29,https://www.gem.wiki/%C3%8Dride_Oil_and_Gas_Field_%28Tabasco%2C_Mexico%29
Río Grande,Río Grande,,,oil_and_gas_extraction_area,YPFB Andina SA (100%),YPFB (51%);Repsol Bolivia SA (48.3%);Other (0.7%),,Bolivia,operating,operating,1968,,2.82,million boe/y,point,-18.166,-62.914,,https://www.gem.wiki/Rio_Grande_Gas_Field_%28Santa_Cruz%2C_Bolivia%29,https://www.gem.wiki/Rio_Grande_Gas_Field_%28Santa_Cruz%2C_Bolivia%29
Camiri-Santa Cruz Oil Pipeline,Oleoducto Camiri-Santa Cruz,,,oil_pipeline,,YPFB [98.55%]; Other [1.45%],,Bolivia,operating,operating,1968,59100,,bpd,line,nan,nan,"-20.01477,-63.533754:-19.894135,-63.516786:-19.822865,-63.523913:-19.776539,-63.516786:-19.719523,-63.516786:-19.676761,-63.506096:-19.598363,-63.477588:-19.537784,-63.45977:-19.498585,-63.463334:-19.452259,-63.466897:-19.413061,-63.466897:-19.348918,-63.456207:-19.274084,-63.44908:-19.217068,-63.438389:-19.170742,-63.431262:-19.120853,-63.413445:-19.088781,-63.413445:-19.05671,-63.409881:-18.989003,-63.417008:-18.942677,-63.413445:-18.878534,-63.395627:-18.810828,-63.370682:-18.782319,-63.335047:-18.764502,-63.310103:-18.753811,-63.278031:-18.735994,-63.249523:-18.678978,-63.231706:-18.625525,-63.217452:-18.593453,-63.213888:-18.554255,-63.213888:-18.52931,-63.210324:-18.504366,-63.192507:-18.450913,-63.178253:-18.401024,-63.174689:-18.361825,-63.174689:-18.32619,-63.171126:-18.272737,-63.163999:-18.219285,-63.156872:-18.162269,-63.160872:-18.12307,-63.164872:-18.083871,-63.168872:-18.041109,-63.172872:-18.001911,-63.176435:-17.976966,-63.180872:-17.952021,-63.185435:-17.909259,-63.190689:-17.879678,-63.195752",https://www.gem.wiki/Camiri-Santa_Cruz_Oil_Pipeline,https://www.gem.wiki/Camiri-Santa_Cruz_Oil_Pipeline
Cerrillos-Chorety Oil Pipeline,Oleoducto Cerrillos-Chorety,,,oil_pipeline,,YPFB [98.55%]; Other [1.45%],,Bolivia,operating,operating,1968,3000,,bpd,line,nan,nan,"-20.000589,-63.894656:-19.992044,-63.853743:-19.986786,-63.804671:-19.985034,-63.759105:-19.990291,-63.724054:-19.997301,-63.697766:-19.999054,-63.662715:-19.993796,-63.643437:-19.976271,-63.631169:-19.967508,-63.624159:-19.96225,-63.615396:-19.96225,-63.604881:-19.972766,-63.589108:-19.986786,-63.578593:-19.992044,-63.568078:-19.999054,-63.55581:-20.01477,-63.533754",https://www.gem.wiki/Cerrillos-Chorety_Oil_Pipeline,https://www.gem.wiki/Cerrillos-Chorety_Oil_Pipeline
OSBAT Oil Pipeline,Oleoduto OSBAT,,,oil_pipeline,,Petrobras [100.00%],,Brazil,operating,shelved,1968,9.61,,mtpa,line,nan,nan,"-23.803458,-45.386475:-23.808179,-45.41505:-23.819146,-45.442387:-23.809031,-45.462158:-23.813268,-45.480517:-23.816092,-45.496051:-23.824565,-45.510173:-23.821741,-45.529944:-23.792085,-45.557119:-23.777963,-45.616776:-23.777963,-45.649256:-23.777963,-45.66479:-23.763841,-45.688798:-23.755367,-45.76082:-23.745482,-45.821545:-23.742658,-45.879445:-23.742658,-45.944407:-23.759604,-46.006544:-23.769489,-46.064444:-23.783611,-46.103986:-23.803382,-46.167535:-23.842924,-46.218374:-23.881053,-46.267801:-23.883878,-46.335587:-23.875405,-46.409021:-23.884619,-46.449591",https://www.gem.wiki/OSBAT_Oil_Pipeline,https://www.gem.wiki/OSBAT_Oil_Pipeline
Ule-Amuay Gas Pipeline,Gasoducto Ulé-Amuay,,,gas_pipeline,,PDVSA [100.00%],,Venezuela,operating,operating,1969,250,,MMcf/d,line,nan,nan,"10.282991477991013,-71.3809962472027:10.47837,-71.2209:10.62135,-71.1445:10.71604,-71.0827:10.75891,-71.0263:10.8232,-70.9154:10.91782,-70.7591:10.99278,-70.6373:11.06594,-70.5373:11.10698,-70.4319:11.16584,-70.2791:11.2657,-70.1592:11.38157,-70.1428:11.49561,-70.1519:11.58645,-70.1828:11.66124,-70.2064:11.68617,-70.2101:11.738469237647672,-70.19583889684891",https://www.gem.wiki/Ule-Amuay_Gas_Pipeline,https://www.gem.wiki/Ule-Amuay_Gas_Pipeline
CT 10 de Octubre power station,Central Termoeléctrica 10 de Octubre,1,1,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Camagüey,Cuba,mothballed,mothballed_plus,1969,64,,MW,point,21.567,-77.272,,https://gem.wiki/CT_10_de_Octubre_power_station,https://gem.wiki/CT_10_de_Octubre_power_station
CT 10 de Octubre power station,Central Termoeléctrica 10 de Octubre,2,2,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Camagüey,Cuba,mothballed,cancelled,1969,64,,MW,point,21.567,-77.272,,https://gem.wiki/CT_10_de_Octubre_power_station,https://gem.wiki/CT_10_de_Octubre_power_station
CT 10 de Octubre power station,Central Termoeléctrica 10 de Octubre,3,3,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Camagüey,Cuba,mothballed,proposed_plus,1969,64,,MW,point,21.567,-77.272,,https://gem.wiki/CT_10_de_Octubre_power_station,https://gem.wiki/CT_10_de_Octubre_power_station
CT 10 de Octubre power station,Central Termoeléctrica 10 de Octubre,4,4,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Camagüey,Cuba,operating,operating,1969,125,,MW,point,21.567,-77.272,,https://gem.wiki/CT_10_de_Octubre_power_station,https://gem.wiki/CT_10_de_Octubre_power_station
CT 10 de Octubre power station,Central Termoeléctrica 10 de Octubre,5,5,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Camagüey,Cuba,operating,operating,1969,125,,MW,point,21.567,-77.272,,https://gem.wiki/CT_10_de_Octubre_power_station,https://gem.wiki/CT_10_de_Octubre_power_station
CT 10 de Octubre power station,Central Termoeléctrica 10 de Octubre,6,6,gas_power_plant,Unión Eléctrica de Cuba,Unión Eléctrica de Cuba,Camagüey,Cuba,operating,operating,1969,125,,MW,point,21.567,-77.272,,https://gem.wiki/CT_10_de_Octubre_power_station,https://gem.wiki/CT_10_de_Octubre_power_station
José María España power station,Planta Termoeléctrica José María España,10,10,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Miranda,Venezuela,operating,operating,1969,100,,MW,point,10.421,-66.955,,https://gem.wiki/José_María_España_power_station,https://gem.wiki/José_María_España_power_station
José María España power station,Planta Termoeléctrica José María España,11,11,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Miranda,Venezuela,mothballed,shelved,1969,100,,MW,point,10.421,-66.955,,https://gem.wiki/José_María_España_power_station,https://gem.wiki/José_María_España_power_station
José María España power station,Planta Termoeléctrica José María España,12,12,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Miranda,Venezuela,mothballed,proposed_plus,1969,100,,MW,point,10.421,-66.955,,https://gem.wiki/José_María_España_power_station,https://gem.wiki/José_María_España_power_station
José María España power station,Planta Termoeléctrica José María España,13,13,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Miranda,Venezuela,operating,operating,1969,100,,MW,point,10.421,-66.955,,https://gem.wiki/José_María_España_power_station,https://gem.wiki/José_María_España_power_station
José María España power station,Planta Termoeléctrica José María España,9,9,gas_power_plant,Corporación Eléctrica Nacional (Venezuela) SA,Corporación Eléctrica Nacional (Venezuela) SA,Miranda,Venezuela,mothballed,operating,1969,100,,MW,point,10.421,-66.955,,https://gem.wiki/José_María_España_power_station,https://gem.wiki/José_María_España_power_station
Puerto power station,Central Térmica Nuevo Puerto,Nuevo Puerto NPUETV06,Nuevo Puerto NPUETV06,gas_power_plant,Central Puerto SA,Central Puerto SA,Buenos Aires,Argentina,operating,operating,1969,250,,MW,point,-34.572,-58.384,,https://gem.wiki/Puerto_power_station,https://gem.wiki/Puerto_power_station
Aguilhada,Aguilhada,,,oil_and_gas_extraction_area,Petrobras (100%),Petróleo Brasileiro S.A. (100%),,Brazil,operating,shelved,1969,,,,point,-10.686,-36.889,,https://www.gem.wiki/Aguilhada_Oil_and_Gas_Field_%28Sergipe%2C_Brazil%29,https://www.gem.wiki/Aguilhada_Oil_and_Gas_Field_%28Sergipe%2C_Brazil%29
Trasandino Oil Pipeline,Oleoducto Transandino,,,oil_pipeline,,Ecopetrol [100.00%],,Colombia,operating,cancelled,1969,85000,,bpd,line,nan,nan,"0.668521,-76.883695:0.633323,-76.9287:0.624958,-76.9524:0.617988,-77.0054:0.615199,-77.0304:0.617988,-77.0778:0.623564,-77.1308:0.636111,-77.1768:0.655628,-77.2033:0.680722,-77.2354:0.709998,-77.2702:0.73788,-77.2939:0.754609,-77.3065:0.77552,-77.3093:0.789461,-77.3204:0.795037,-77.3567:0.807584,-77.3692:0.828496,-77.379:0.83686,-77.3999:0.835466,-77.4278:0.846619,-77.464:0.854983,-77.5058:0.863348,-77.5267:0.880077,-77.5463:0.905171,-77.5965:0.926082,-77.6383:0.941417,-77.6759:0.95257,-77.7052:0.966511,-77.7219:1.032033,-77.7902:1.041792,-77.7916:1.052945,-77.8084:1.064098,-77.8223:1.089191,-77.8293:1.103132,-77.8362:1.108709,-77.8669:1.131014,-77.8836:1.15332,-77.9018:1.161684,-77.9317:1.182596,-77.9526:1.19096,-77.9708:1.177019,-77.9875:1.195142,-78.0042:1.213266,-78.0349:1.22163,-78.0544:1.223024,-78.0823:1.228601,-78.1032:1.235571,-78.1158:1.260665,-78.1199:1.294123,-78.1283:1.319217,-78.1394:1.338734,-78.1464:1.355463,-78.1743:1.358251,-78.1938:1.363828,-78.2092:1.369404,-78.2287:1.39868,-78.2566:1.42238,-78.2733:1.434927,-78.2942:1.437715,-78.3249:1.433532,-78.3597:1.433532,-78.3904:1.427956,-78.4322:1.42238,-78.4657:1.394498,-78.5479:1.395892,-78.5856:1.419592,-78.612:1.439109,-78.6511:1.466991,-78.672:1.496267,-78.6818:1.525543,-78.6901:1.584095,-78.7278:1.69144,-78.7821:1.726292,-78.8016:1.744415,-78.8072:1.770903,-78.81:1.791815,-78.7877",https://www.gem.wiki/Trasandino_Oil_Pipeline,https://www.gem.wiki/Trasandino_Oil_Pipeline
