project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Lum,Lum,,,oil_and_gas_extraction_area,,,,Mexico,in-development,construction_plus,,,0.9,million boe/y,point,19.597,-92.056,,https://www.gem.wiki/Lum_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Lum_(México)
Luna-Palapa,Luna-Palapa,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,1.04,million boe/y,point,18.437,-92.771,,https://www.gem.wiki/Luna-Palapa_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Luna-Palapa_(México)
Macueta,Macueta,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,3.84,million boe/y,point,-22.094,-63.939,,https://www.gem.wiki/Macueta_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Macueta_(Argentina)
Madrefil,Madrefil,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,2009,,4.2,million boe/y,point,18.158,-93.329,,https://www.gem.wiki/Madrefil_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Madrefil_(México)
Magallanes (Estado Nacional),Magallanes (Estado Nacional),,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,1.83,million boe/y,point,-52.562,-68.247,,https://www.gem.wiki/Magallanes_(Estado_Nacional)_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Magallanes_(Estado_Nacional)_(Argentina)
Magallanes (Santa Cruz),Magallanes (Santa Cruz),,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,5.81,million boe/y,point,-52.562,-68.247,,https://www.gem.wiki/Magallanes_(Santa_Cruz)_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Magallanes_(Santa_Cruz)_(Argentina)
Magallanes (Tierra del Fuego),Magallanes (Tierra del Fuego),,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,2.36,million boe/y,point,-52.562,-68.247,,https://www.gem.wiki/Magallanes_(Tierra_del_Fuego)_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Magallanes_(Tierra_del_Fuego)_(Argentina)
Magallanes Tucán Pajonal,Magallanes Tucán Pajonal,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,,,0.96,million boe/y,point,18.142,-93.889,,https://www.gem.wiki/Magallanes_Tucán_Pajonal_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Magallanes_Tucán_Pajonal_(México)
Maloob,Maloob,,,oil_and_gas_extraction_area,PEMEX,Petroleos Mexicanos,,Mexico,operating,operating,1985,,138.81,million boe/y,point,19.59,-92.246,,https://www.gem.wiki/Maloob_Oil_and_Gas_Field_(Mexico),https://gem.wiki/Campo_de_Petróleo_y_Gas_Maloob_(México)
Mamey,Mamey,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,1.72,million boe/y,point,9.598,-75.083,,https://www.gem.wiki/Mamey_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Mamey_(Colombia)
Manantiales Behr,Manantiales Behr,,,oil_and_gas_extraction_area,,,,Argentina,operating,operating,,,9.19,million boe/y,point,-45.633,-67.908,,https://www.gem.wiki/Manantiales_Behr_Oil_and_Gas_Field_(Argentina),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Manantiales_Behr_(Argentina)
Manati,Manati,,,oil_and_gas_extraction_area,Enauta Energia S/A (45%);Petrobras (35%);GeoPark Brasil (10%);Brasoil Manati (10%),Enauta Energia SA (45%);Petrobras (35%);Petróleo Brasileiro S.A. (35%);GeoPark (10%);PetroRio S.A. (10%),,Brazil,operating,operating,2007,,,,point,-13.458,-38.791,,https://www.gem.wiki/Manati_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Manati_(Brasil)
Manik NW,Manik NW,,,oil_and_gas_extraction_area,,,,Mexico,operating,operating,2020,,1.02,million boe/y,point,19.445,-92.366,,https://www.gem.wiki/Manik_NW_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Manik_NW_(México)
Maná,Maná,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.39,million boe/y,point,4.588,-74.851,,https://www.gem.wiki/Maná_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Maná_(Colombia)
Margarita - Huacaya,Margarita - Huacaya,,,oil_and_gas_extraction_area,Repsol (37.5%);BG Bolivia (37.5%);PAE (25%),Repsol SA (37.5%);Shell plc (37.5%);Bridas Corp. (12.5%);BP (12.5%),,Bolivia,operating,operating,2003,,37.53,million boe/y,point,-21.253,-63.655,,https://www.gem.wiki/Margarita_-_Huacaya_Oil_and_Gas_Field_(Bolivia),https://gem.wiki/Campo_de_Petróleo_y_Gas_Margarita_-_Huacaya_(Bolivia)
Mariann,Mariann,,,oil_and_gas_extraction_area,Andes Petroleum Ecuador Ltd (100%),China National Petroleum Corporation (55%);SINOPEC (45%),,Ecuador,operating,operating,,,1.25,million boe/y,point,-0.129,-76.263,,https://www.gem.wiki/Mariann_Oil_and_Gas_Field_(Ecuador),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Mariann_(Ecuador)
Mariposa,Mariposa,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,1.13,million boe/y,point,4.163,-72.749,,https://www.gem.wiki/Mariposa_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Mariposa_(Colombia)
Marlim,Marlim,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1991,,10.6,million boe/y,point,-22.424,-40.071,,https://www.gem.wiki/Marlim_Oil_and_Gas_Field_(Brazil),https://gem.wiki/Campo_de_Petróleo_e_Gás_Marlim_(Brasil)
Marlim Leste,Marlim Leste,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,2000,,25.27,million boe/y,point,-22.427,-39.913,,https://www.gem.wiki/Marlim_Leste_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Marlim_Leste_(Brasil)
Marlim Sul,Marlim Sul,,,oil_and_gas_extraction_area,Petrobras (100%),Petrobras (100%);Petróleo Brasileiro S.A. (100%),,Brazil,operating,operating,1994,,40.88,million boe/y,point,-22.628,-40.005,,https://www.gem.wiki/Marlim_Sul_Oil_and_Gas_Field_(Brazil),https://gem.wiki/Campo_de_Petróleo_e_Gás_Marlim_Sul_(Brasil)
Maromba,Maromba,,,oil_and_gas_extraction_area,BW Offshore (100%),BW Offshore (100%),,Brazil,in-development,construction_plus,2022 (expected),,,,point,-23.487,-41.249,,https://www.gem.wiki/Maromba_Oil_and_Gas_Field_(Brazil),https://www.gem.wiki/Campo_de_Petróleo_e_Gás_Maromba_(Brasil)
Matachín Norte,Matachín Norte,,,oil_and_gas_extraction_area,,,,Colombia,operating,operating,,,0.59,million boe/y,point,3.846,-74.876,,https://www.gem.wiki/Matachín_Norte_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Matachín_Norte_(Colombia)
